Date,Close,High,Low,Open,Volume,Symbol
2023-05-22,124.5,126.1,119.85,122.59,136293400,GOOG
2023-05-29,124.3,125.8,121.98,125.35,113164700,GOOG
2023-06-05,121.96,128.59,121.1,123.68,121421400,GOOG
2023-06-12,123.14,125.76,121.25,122.48,147419300,GOOG
2023-06-19,122.1,124.24,118.71,122.62,95665000,GOOG
2023-06-26,120.07,121.81,116.04,120.56,112549100,GOOG
2023-07-03,119.25,122.45,118.36,119.42,70448800,GOOG
2023-07-10,124.76,126.14,114.97,118.18,125342000,GOOG
2023-07-17,119.41,126.33,117.8,125.12,148091200,GOOG
2023-07-24,132.02,133.07,120.48,121.02,163216400,GOOG
2023-07-31,127.58,132.83,126.82,132.02,98782000,GOOG
2023-08-07,129.2,131.66,127.79,128.55,85263400,GOOG
2023-08-14,127.16,131.5,126.05,128.88,97136600,GOOG
2023-08-21,129.72,133.97,126.21,126.9,103264500,GOOG
2023-08-28,135.78,137.55,129.88,131.1,114111700,GOOG
2023-09-04,136.18,136.49,132.96,135.42,68331200,GOOG
2023-09-11,137.27,138.51,133.93,136.36,116812000,GOOG
2023-09-18,130.27,138.89,129.54,136.61,92593300,GOOG
2023-09-25,130.87,133.89,127.24,129.8,95231700,GOOG
2023-10-02,137.7,138.15,131.08,131.17,98436700,GOOG
2023-10-09,137.55,141.32,135.68,136.96,93912100,GOOG
2023-10-16,135.72,140.93,135.23,138.69,99876000,GOOG
2023-10-23,122.48,139.66,120.56,135.22,177387100,GOOG
2023-10-30,129.4,129.76,122.96,123.53,115446700,GOOG
2023-11-06,133.06,133.27,128.96,129.25,88527200,GOOG
2023-11-13,135.92,137.85,131.78,132.37,97748500,GOOG
2023-11-20,137.19,140.05,134.48,134.49,63352500,GOOG
2023-11-27,132.33,138.63,131.17,136.55,110129500,GOOG
2023-12-04,135.62,138.96,128.44,130.32,121148300,GOOG
2023-12-11,132.84,134.03,130.08,132.82,164714500,GOOG
2023-12-18,141.66,142.18,132.77,132.86,116483100,GOOG
2023-12-25,139.88,142.87,138.86,141.92,55532000,GOOG
2024-01-01,136.37,140.04,135.83,138.56,72739000,GOOG
2024-01-08,143.17,145.57,136.85,136.97,85336700,GOOG
2024-01-15,146.87,146.94,139.46,142.36,83141200,GOOG
2024-01-22,152.65,153.61,146.09,147.6,96177400,GOOG
2024-01-29,142.47,154.04,137.14,152.5,159059800,GOOG
2024-02-05,149.1,149.57,142.84,142.97,112327200,GOOG
2024-02-12,140.7,149.47,140.47,148.43,100615800,GOOG
2024-02-19,144.21,145.11,139.75,139.89,72610500,GOOG
2024-02-26,137.05,142.77,135.62,142.38,150542200,GOOG
2024-03-04,135.28,137.95,130.57,135.52,145796800,GOOG
2024-03-11,141.11,143.65,136.05,136.05,138350500,GOOG
2024-03-18,150.64,151.79,145.92,148.26,122251900,GOOG
2024-03-25,151.13,152.06,147.69,149.83,72155000,GOOG
2024-04-01,152.79,155.83,149.96,150.7,99816200,GOOG
2024-04-08,158.0,160.5,152.84,152.87,89333700,GOOG
2024-04-15,154.56,159.63,152.76,159.09,88287900,GOOG
2024-04-22,172.4,175.11,151.63,154.85,145543600,GOOG
2024-04-29,167.73,170.1,163.28,169.5,130366800,GOOG
2024-05-06,169.02,172.18,166.64,167.96,81498400,GOOG
2024-05-13,175.97,176.17,164.53,164.61,93130000,GOOG
2024-05-20,175.02,178.61,173.24,175.99,74722500,GOOG
2024-05-27,172.66,177.18,169.7,174.43,77590600,GOOG
2024-06-03,174.64,178.08,171.17,172.59,79015400,GOOG
2024-06-10,177.04,180.72,173.08,175.14,78421100,GOOG
2024-06-17,179.12,181.36,174.51,175.86,106569600,GOOG
2024-06-24,182.26,186.32,179.09,180.14,86429100,GOOG
2024-07-01,190.75,191.05,181.58,183.32,46083900,GOOG
2024-07-08,185.6,192.09,184.96,190.16,65250100,GOOG
2024-07-15,178.26,189.14,177.08,185.31,74685800,GOOG
2024-07-22,167.61,184.05,164.82,181.2,125445200,GOOG
2024-07-29,167.34,174.8,165.34,169.42,79186100,GOOG
2024-08-05,164.35,164.89,155.61,156.38,119671300,GOOG
2024-08-12,163.7,165.9,158.52,164.95,82914100,GOOG
2024-08-19,166.37,169.33,163.99,165.95,74398300,GOOG
2024-08-26,164.07,168.31,160.96,167.09,76549800,GOOG
2024-09-02,151.17,162.35,150.98,162.28,83082400,GOOG
2024-09-09,157.37,158.27,147.26,152.66,105165700,GOOG
2024-09-16,163.82,164.16,156.82,157.54,106889800,GOOG
2024-09-23,164.46,166.13,161.22,164.51,79869200,GOOG
2024-09-30,167.72,169.59,163.82,163.95,67871000,GOOG
2024-10-07,163.7,169.05,160.31,168.29,69271500,GOOG
2024-10-14,164.22,168.24,163.55,164.08,62984300,GOOG
2024-10-21,166.15,166.76,161.96,163.76,63427700,GOOG
2024-10-28,171.79,182.87,164.96,169.74,154027500,GOOG
2024-11-04,178.96,181.67,168.64,170.38,87525700,GOOG
2024-11-11,173.02,183.1,171.88,179.17,80173600,GOOG
2024-11-18,165.74,179.27,164.48,174.08,113121900,GOOG
2024-11-25,169.64,170.64,166.56,167.15,58017300,GOOG
2024-12-02,175.61,176.82,169.42,169.47,80019700,GOOG
2024-12-09,190.42,195.9,174.52,174.84,139950700,GOOG
2024-12-16,192.21,202.09,185.65,193.61,156317400,GOOG
2024-12-23,193.29,197.39,190.89,193.28,44646600,GOOG
2024-12-30,192.38,193.75,187.98,190.12,56984900,GOOG
2025-01-06,192.42,201.36,190.86,194.39,71539200,GOOG
2025-01-13,196.78,198.04,187.93,190.61,75273900,GOOG
2025-01-20,201.12,203.05,196.06,199.73,62385800,GOOG
2025-01-27,204.8,206.28,191.86,193.44,84829000,GOOG
2025-02-03,186.41,207.89,184.38,201.43,139053600,GOOG
2025-02-10,186.15,189.25,182.92,188.33,72709900,GOOG
2025-02-17,180.88,187.05,180.43,186.71,64501100,GOOG
2025-02-24,171.55,184.37,167.74,183.09,119184000,GOOG
2025-03-03,175.07,176.21,166.89,173.06,109159100,GOOG
2025-03-10,166.97,169.79,162.61,169.5,106394000,GOOG
2025-03-17,165.79,168.0,158.36,166.87,117275200,GOOG
2025-03-24,155.63,172.44,154.91,168.8,111520100,GOOG
2025-03-31,147.33,159.84,147.14,154.39,139064600,GOOG
2025-04-07,158.96,161.43,142.27,143.0,187459400,GOOG
2025-04-14,152.94,163.58,150.49,161.86,70381600,GOOG
2025-04-21,163.4,167.78,147.99,150.55,116569400,GOOG
2025-04-28,165.36,166.24,156.72,163.81,96215100,GOOG
2025-05-05,153.96,166.64,149.08,164.06,165989500,GOOG
2025-05-12,166.97,170.18,157.15,158.66,147587400,GOOG
2025-05-19,169.12,177.64,163.81,165.26,170493300,GOOG
2025-05-26,172.38,176.0,168.06,170.83,107773500,GOOG
2025-06-02,174.44,175.35,166.22,168.55,116271800,GOOG
2025-06-09,175.4,181.94,173.09,175.39,108939100,GOOG
2025-06-16,167.47,178.44,166.01,175.63,123723000,GOOG
2025-06-23,177.99,178.56,163.08,167.06,187875500,GOOG
2025-06-30,180.27,181.3,174.39,180.51,102356400,GOOG
2025-07-07,181.03,182.33,173.61,179.86,125057400,GOOG
2025-07-14,185.65,187.07,180.43,181.79,108742400,GOOG
2025-07-21,193.78,198.66,186.76,186.81,161299900,GOOG
2025-07-28,189.66,198.17,188.41,194.11,127684300,GOOG
2025-08-04,201.78,203.12,190.63,190.88,96820400,GOOG
2025-08-11,204.59,207.01,198.33,201.24,95005700,GOOG
2025-08-18,206.4,208.91,197.16,204.75,77941100,GOOG
2025-08-25,213.2,215.01,205.63,206.68,106686700,GOOG
2025-09-01,234.81,235.77,206.64,208.67,159474100,GOOG
2025-09-08,241.01,242.2,233.02,235.43,101818900,GOOG
2025-09-15,255.07,256.53,244.82,244.98,137703200,GOOG
2025-09-22,247.02,256.14,241.49,254.61,88533000,GOOG
2025-09-29,246.29,251.48,239.04,248.11,110265000,GOOG
2025-10-06,237.34,252.04,236.53,245.62,88081500,GOOG
2025-10-13,253.62,257.41,240.59,240.87,82818300,GOOG
2025-10-20,260.34,262.34,244.51,255.06,92860700,GOOG
2025-10-27,281.64,291.74,264.77,265.19,147879600,GOOG
2025-11-03,279.52,288.62,275.56,282.24,102973600,GOOG
2025-11-10,276.8,292.17,271.23,285.08,87054400,GOOG
2025-11-17,299.45,306.69,278.83,286.21,185583900,GOOG
2025-11-24,319.91,328.46,309.2,310.81,155746500,GOOG
2025-12-01,321.88,323.62,313.78,317.27,122025400,GOOG
2025-12-08,310.32,321.78,306.76,320.82,106099600,GOOG
2025-12-15,307.73,312.7,303.83,312.62,64313447,GOOG
